kc_type,experiment_id,motion_folder,motion_index,motion_name,segment_id,rigid_path,nonrigid_path,sampling_frequency,n_samples,is_anomaly_case,split
arm,exp04,motion01_slow_global,motion01,slow_global,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion01_slow_global\exp04_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion01_slow_global\exp04_motion01_imu_nonrigid.csv,40.0,1970,False,train
arm,exp04,motion01_slow_global,motion01,slow_global,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion01_slow_global\exp04_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion01_slow_global\exp04_motion01_imu_nonrigid.csv,40.0,1970,False,train
arm,exp04,motion02_pause1,motion02,pause1,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion02_pause1\exp04_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion02_pause1\exp04_motion02_imu_nonrigid.csv,40.0,90,False,train
arm,exp04,motion02_pause1,motion02,pause1,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion02_pause1\exp04_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion02_pause1\exp04_motion02_imu_nonrigid.csv,40.0,90,False,train
arm,exp04,motion02_pause1,motion02,pause1,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion02_pause1\exp04_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion02_pause1\exp04_motion02_imu_nonrigid.csv,40.0,90,False,train
arm,exp04,motion02_pause1,motion02,pause1,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion02_pause1\exp04_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion02_pause1\exp04_motion02_imu_nonrigid.csv,40.0,90,False,train
arm,exp04,motion02_pause1,motion02,pause1,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion02_pause1\exp04_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion02_pause1\exp04_motion02_imu_nonrigid.csv,40.0,90,False,train
arm,exp04,motion03_fast_global,motion03,fast_global,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion03_fast_global\exp04_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion03_fast_global\exp04_motion03_imu_nonrigid.csv,40.0,1650,False,train
arm,exp04,motion03_fast_global,motion03,fast_global,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion03_fast_global\exp04_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion03_fast_global\exp04_motion03_imu_nonrigid.csv,40.0,1650,False,train
arm,exp04,motion03_fast_global,motion03,fast_global,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion03_fast_global\exp04_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion03_fast_global\exp04_motion03_imu_nonrigid.csv,40.0,1650,False,train
arm,exp04,motion03_fast_global,motion03,fast_global,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion03_fast_global\exp04_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion03_fast_global\exp04_motion03_imu_nonrigid.csv,40.0,1650,False,train
arm,exp04,motion03_fast_global,motion03,fast_global,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion03_fast_global\exp04_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion03_fast_global\exp04_motion03_imu_nonrigid.csv,40.0,1650,False,train
arm,exp04,motion04_pause2,motion04,pause2,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion04_pause2\exp04_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion04_pause2\exp04_motion04_imu_nonrigid.csv,40.0,350,False,train
arm,exp04,motion04_pause2,motion04,pause2,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion04_pause2\exp04_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion04_pause2\exp04_motion04_imu_nonrigid.csv,40.0,350,False,train
arm,exp04,motion04_pause2,motion04,pause2,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion04_pause2\exp04_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion04_pause2\exp04_motion04_imu_nonrigid.csv,40.0,350,False,train
arm,exp04,motion04_pause2,motion04,pause2,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion04_pause2\exp04_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion04_pause2\exp04_motion04_imu_nonrigid.csv,40.0,350,False,train
arm,exp04,motion04_pause2,motion04,pause2,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion04_pause2\exp04_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion04_pause2\exp04_motion04_imu_nonrigid.csv,40.0,350,False,train
arm,exp04,motion05_dangle_global1,motion05,dangle_global1,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion05_dangle_global1\exp04_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion05_dangle_global1\exp04_motion05_imu_nonrigid.csv,40.0,1800,False,train
arm,exp04,motion05_dangle_global1,motion05,dangle_global1,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion05_dangle_global1\exp04_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion05_dangle_global1\exp04_motion05_imu_nonrigid.csv,40.0,1800,False,train
arm,exp04,motion05_dangle_global1,motion05,dangle_global1,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion05_dangle_global1\exp04_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion05_dangle_global1\exp04_motion05_imu_nonrigid.csv,40.0,1800,False,train
arm,exp04,motion05_dangle_global1,motion05,dangle_global1,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion05_dangle_global1\exp04_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion05_dangle_global1\exp04_motion05_imu_nonrigid.csv,40.0,1800,False,train
arm,exp04,motion05_dangle_global1,motion05,dangle_global1,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion05_dangle_global1\exp04_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion05_dangle_global1\exp04_motion05_imu_nonrigid.csv,40.0,1800,False,train
arm,exp04,motion06_pause3,motion06,pause3,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion06_pause3\exp04_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion06_pause3\exp04_motion06_imu_nonrigid.csv,40.0,90,False,train
arm,exp04,motion06_pause3,motion06,pause3,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion06_pause3\exp04_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion06_pause3\exp04_motion06_imu_nonrigid.csv,40.0,90,False,train
arm,exp04,motion06_pause3,motion06,pause3,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion06_pause3\exp04_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion06_pause3\exp04_motion06_imu_nonrigid.csv,40.0,90,False,train
arm,exp04,motion06_pause3,motion06,pause3,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion06_pause3\exp04_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion06_pause3\exp04_motion06_imu_nonrigid.csv,40.0,90,False,train
arm,exp04,motion06_pause3,motion06,pause3,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion06_pause3\exp04_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion06_pause3\exp04_motion06_imu_nonrigid.csv,40.0,90,False,train
arm,exp04,motion07_dangle_global2,motion07,dangle_global2,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion07_dangle_global2\exp04_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion07_dangle_global2\exp04_motion07_imu_nonrigid.csv,40.0,2100,False,train
arm,exp04,motion07_dangle_global2,motion07,dangle_global2,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion07_dangle_global2\exp04_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion07_dangle_global2\exp04_motion07_imu_nonrigid.csv,40.0,2100,False,train
arm,exp04,motion07_dangle_global2,motion07,dangle_global2,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion07_dangle_global2\exp04_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion07_dangle_global2\exp04_motion07_imu_nonrigid.csv,40.0,2100,False,train
arm,exp04,motion07_dangle_global2,motion07,dangle_global2,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion07_dangle_global2\exp04_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion07_dangle_global2\exp04_motion07_imu_nonrigid.csv,40.0,2100,False,train
arm,exp04,motion07_dangle_global2,motion07,dangle_global2,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion07_dangle_global2\exp04_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion07_dangle_global2\exp04_motion07_imu_nonrigid.csv,40.0,2100,False,train
arm,exp04,motion08_pause4,motion08,pause4,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion08_pause4\exp04_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion08_pause4\exp04_motion08_imu_nonrigid.csv,40.0,218,False,train
arm,exp04,motion08_pause4,motion08,pause4,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion08_pause4\exp04_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion08_pause4\exp04_motion08_imu_nonrigid.csv,40.0,218,False,train
arm,exp04,motion08_pause4,motion08,pause4,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion08_pause4\exp04_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion08_pause4\exp04_motion08_imu_nonrigid.csv,40.0,218,False,train
arm,exp04,motion08_pause4,motion08,pause4,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion08_pause4\exp04_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion08_pause4\exp04_motion08_imu_nonrigid.csv,40.0,218,False,train
arm,exp04,motion08_pause4,motion08,pause4,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion08_pause4\exp04_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp04\motion08_pause4\exp04_motion08_imu_nonrigid.csv,40.0,218,False,train
arm,exp05,motion01_pickandplace,motion01,pickandplace,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion01_pickandplace\exp05_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion01_pickandplace\exp05_motion01_imu_nonrigid.csv,40.0,3000,False,train
arm,exp05,motion01_pickandplace,motion01,pickandplace,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion01_pickandplace\exp05_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion01_pickandplace\exp05_motion01_imu_nonrigid.csv,40.0,3000,False,train
arm,exp05,motion01_pickandplace,motion01,pickandplace,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion01_pickandplace\exp05_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion01_pickandplace\exp05_motion01_imu_nonrigid.csv,40.0,3000,False,train
arm,exp05,motion01_pickandplace,motion01,pickandplace,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion01_pickandplace\exp05_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion01_pickandplace\exp05_motion01_imu_nonrigid.csv,40.0,3000,False,train
arm,exp05,motion01_pickandplace,motion01,pickandplace,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion01_pickandplace\exp05_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion01_pickandplace\exp05_motion01_imu_nonrigid.csv,40.0,3000,False,train
arm,exp05,motion02_pause,motion02,pause,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion02_pause\exp05_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion02_pause\exp05_motion02_imu_nonrigid.csv,40.0,194,False,train
arm,exp05,motion02_pause,motion02,pause,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion02_pause\exp05_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion02_pause\exp05_motion02_imu_nonrigid.csv,40.0,194,False,train
arm,exp05,motion02_pause,motion02,pause,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion02_pause\exp05_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion02_pause\exp05_motion02_imu_nonrigid.csv,40.0,194,False,train
arm,exp05,motion02_pause,motion02,pause,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion02_pause\exp05_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion02_pause\exp05_motion02_imu_nonrigid.csv,40.0,194,False,train
arm,exp05,motion02_pause,motion02,pause,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion02_pause\exp05_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp05\motion02_pause\exp05_motion02_imu_nonrigid.csv,40.0,194,False,train
gait,exp06,motion01_canonical,motion01,canonical,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion01_canonical\exp06_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion01_canonical\exp06_motion01_imu_nonrigid.csv,40.0,4400,False,train
gait,exp06,motion01_canonical,motion01,canonical,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion01_canonical\exp06_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion01_canonical\exp06_motion01_imu_nonrigid.csv,40.0,4400,False,train
gait,exp06,motion01_canonical,motion01,canonical,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion01_canonical\exp06_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion01_canonical\exp06_motion01_imu_nonrigid.csv,40.0,4400,False,train
gait,exp06,motion01_canonical,motion01,canonical,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion01_canonical\exp06_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion01_canonical\exp06_motion01_imu_nonrigid.csv,40.0,4400,False,train
gait,exp06,motion01_canonical,motion01,canonical,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion01_canonical\exp06_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion01_canonical\exp06_motion01_imu_nonrigid.csv,40.0,4400,False,train
gait,exp06,motion02_pause1,motion02,pause1,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion02_pause1\exp06_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion02_pause1\exp06_motion02_imu_nonrigid.csv,40.0,150,False,train
gait,exp06,motion02_pause1,motion02,pause1,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion02_pause1\exp06_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion02_pause1\exp06_motion02_imu_nonrigid.csv,40.0,150,False,train
gait,exp06,motion02_pause1,motion02,pause1,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion02_pause1\exp06_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion02_pause1\exp06_motion02_imu_nonrigid.csv,40.0,150,False,train
gait,exp06,motion02_pause1,motion02,pause1,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion02_pause1\exp06_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion02_pause1\exp06_motion02_imu_nonrigid.csv,40.0,150,False,train
gait,exp06,motion02_pause1,motion02,pause1,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion02_pause1\exp06_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion02_pause1\exp06_motion02_imu_nonrigid.csv,40.0,150,False,train
gait,exp06,motion03_slow1,motion03,slow1,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion03_slow1\exp06_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion03_slow1\exp06_motion03_imu_nonrigid.csv,40.0,1520,False,train
gait,exp06,motion03_slow1,motion03,slow1,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion03_slow1\exp06_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion03_slow1\exp06_motion03_imu_nonrigid.csv,40.0,1520,False,train
gait,exp06,motion03_slow1,motion03,slow1,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion03_slow1\exp06_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion03_slow1\exp06_motion03_imu_nonrigid.csv,40.0,1520,False,train
gait,exp06,motion03_slow1,motion03,slow1,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion03_slow1\exp06_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion03_slow1\exp06_motion03_imu_nonrigid.csv,40.0,1520,False,train
gait,exp06,motion03_slow1,motion03,slow1,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion03_slow1\exp06_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion03_slow1\exp06_motion03_imu_nonrigid.csv,40.0,1520,False,train
gait,exp06,motion04_pause2,motion04,pause2,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion04_pause2\exp06_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion04_pause2\exp06_motion04_imu_nonrigid.csv,40.0,350,False,train
gait,exp06,motion04_pause2,motion04,pause2,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion04_pause2\exp06_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion04_pause2\exp06_motion04_imu_nonrigid.csv,40.0,350,False,train
gait,exp06,motion04_pause2,motion04,pause2,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion04_pause2\exp06_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion04_pause2\exp06_motion04_imu_nonrigid.csv,40.0,350,False,train
gait,exp06,motion04_pause2,motion04,pause2,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion04_pause2\exp06_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion04_pause2\exp06_motion04_imu_nonrigid.csv,40.0,350,False,train
gait,exp06,motion04_pause2,motion04,pause2,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion04_pause2\exp06_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion04_pause2\exp06_motion04_imu_nonrigid.csv,40.0,350,False,train
gait,exp06,motion05_fast,motion05,fast,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion05_fast\exp06_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion05_fast\exp06_motion05_imu_nonrigid.csv,40.0,1470,False,train
gait,exp06,motion05_fast,motion05,fast,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion05_fast\exp06_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion05_fast\exp06_motion05_imu_nonrigid.csv,40.0,1470,False,train
gait,exp06,motion05_fast,motion05,fast,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion05_fast\exp06_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion05_fast\exp06_motion05_imu_nonrigid.csv,40.0,1470,False,train
gait,exp06,motion05_fast,motion05,fast,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion05_fast\exp06_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion05_fast\exp06_motion05_imu_nonrigid.csv,40.0,1470,False,train
gait,exp06,motion05_fast,motion05,fast,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion05_fast\exp06_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion05_fast\exp06_motion05_imu_nonrigid.csv,40.0,1470,False,train
gait,exp06,motion06_pause3,motion06,pause3,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion06_pause3\exp06_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion06_pause3\exp06_motion06_imu_nonrigid.csv,40.0,780,False,train
gait,exp06,motion06_pause3,motion06,pause3,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion06_pause3\exp06_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion06_pause3\exp06_motion06_imu_nonrigid.csv,40.0,780,False,train
gait,exp06,motion06_pause3,motion06,pause3,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion06_pause3\exp06_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion06_pause3\exp06_motion06_imu_nonrigid.csv,40.0,780,False,train
gait,exp06,motion06_pause3,motion06,pause3,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion06_pause3\exp06_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion06_pause3\exp06_motion06_imu_nonrigid.csv,40.0,780,False,train
gait,exp06,motion06_pause3,motion06,pause3,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion06_pause3\exp06_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion06_pause3\exp06_motion06_imu_nonrigid.csv,40.0,780,False,train
gait,exp06,motion07_fast_slow_fast,motion07,fast_slow_fast,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion07_fast_slow_fast\exp06_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion07_fast_slow_fast\exp06_motion07_imu_nonrigid.csv,40.0,1330,False,train
gait,exp06,motion07_fast_slow_fast,motion07,fast_slow_fast,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion07_fast_slow_fast\exp06_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion07_fast_slow_fast\exp06_motion07_imu_nonrigid.csv,40.0,1330,False,train
gait,exp06,motion07_fast_slow_fast,motion07,fast_slow_fast,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion07_fast_slow_fast\exp06_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion07_fast_slow_fast\exp06_motion07_imu_nonrigid.csv,40.0,1330,False,train
